"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSTGUG00000003938",39.7000118683795,-0.622697279717327,0.191976375771506,-3.24361410207302,0.00118023528138947,0.0165645940098382
"ENSTGUG00000011987",828.957708884464,0.0171612733095445,0.091594403947221,0.187361591647382,0.851377134724806,0.940569583879241
"ENSTGUG00000017592",8.02950653682142,0.404888228001551,0.344857425369145,1.17407426436635,0.240365280707827,0.513139402918874
"ENSTGUG00000009442",252.040987257593,0.0826667721816929,0.11148268905966,0.741521153454179,0.458377510667459,0.718474498268219
"ENSTGUG00000009764",102.400000882311,-0.576498211514161,0.186722732137505,-3.08745595629792,0.0020187768495562,0.024853282735435
"ENSTGUG00000015152",40.7540374000638,0.488564341390856,0.174204450924777,2.80454568638905,0.0050387546138677,0.046020625473325
"ENSTGUG00000002407",409.226115889275,0.0592114674574714,0.244302217495261,0.24236975032214,0.80849367144579,0.920538788152051
"ENSTGUG00000004296",4852.73402829139,0.0807260797489155,0.100518090673435,0.803100011232607,0.421916931227913,0.690609281652433
"ENSTGUG00000003903",245.095299104006,-0.0680988573514125,0.101228631529082,-0.672723283153823,0.501123352184756,0.749433336786563
"ENSTGUG00000013480",1560.48904904707,0.0476331062230506,0.0362838941737125,1.31278925010096,0.189253973364424,0.451421419502731
"ENSTGUG00000008626",398.972506441103,0.144520939714954,0.134212125320693,1.07680985879352,0.281565219997402,0.559049784632523
"ENSTGUG00000013178",57.3898292432562,0.0291941543054158,0.10793469529867,0.270479795441415,0.786791158743006,0.909262180770731
"ENSTGUG00000000082",613.396312126043,0.0141870685782359,0.0588632026665786,0.241017612626285,0.809541465943056,0.92109302162447
"ENSTGUG00000013526",18.0573349396112,-0.726640458112239,0.233413103930739,-3.11310910088345,0.00185127568160894,0.0233470479154286
"ENSTGUG00000001170",202.962196038421,-0.103971837540314,0.176462395058941,-0.589201101490125,0.55572637834908,0.786540008430643
"ENSTGUG00000002439",241.881814168418,-1.37168546181543,0.300470500313097,-4.56512522988482,4.99196252865213e-06,0.000201552058870945
"ENSTGUG00000000429",270.117518882174,0.117226372153256,0.111096565198378,1.05517548579411,0.291345073549212,0.568814882328906
"ENSTGUG00000008399",282.016046171498,0.098764563804006,0.0739221423522236,1.33606197901318,0.181529016007471,0.440934777630512
"ENSTGUG00000006494",1.66567415559192,-0.0217185287419089,0.535834623920765,-0.0405321488615123,0.967668877007859,0.987296285489666
"ENSTGUG00000011456",434.847656490227,0.120276227540304,0.0759231996577579,1.58418280686902,0.113152124674432,0.336558806161897
"ENSTGUG00000012724",563.452290746525,0.0886144774639873,0.0621564422965618,1.42566842936712,0.153964073605218,0.402874830428597
"ENSTGUG00000001792",660.28679251876,-0.0747642979525098,0.0552602664782094,-1.35294855992038,0.176072064448487,0.435060318738474
"ENSTGUG00000003712",264.936614202398,0.0704981104311339,0.142765522160749,0.493803471343422,0.621444981344041,0.823575163783683
"ENSTGUG00000016003",28.331993401341,0.0107569176985881,0.348806659102279,0.0308391982144868,0.975397779621071,0.990256967790326
"ENSTGUG00000001841",618.961606979211,0.0229467656222824,0.0516617087096257,0.444173570627697,0.656917098852427,0.843525128375035
"ENSTGUG00000016859",149.934447252416,0.0172293964417331,0.079664783109615,0.216273687935939,0.828774417703222,0.930477351079705
"ENSTGUG00000009831",1629.88283178574,-0.0712910219880616,0.0893669077872716,-0.797734013106533,0.425024861267115,0.693054272762013
"ENSTGUG00000002975",1800.19937239612,0.165433088544207,0.0556668598250151,2.97184157799155,0.00296019385506032,0.0324326365705822
"ENSTGUG00000005187",96.1222982857741,0.0293356653419076,0.111751162182999,0.26250881663198,0.792929188949581,0.912319665689248
"ENSTGUG00000011992",52.3212284367462,0.144446309801933,0.161978796444575,0.891760606773979,0.372521260577054,0.649342459684158
"ENSTGUG00000012303",16.8635988695186,-0.134897992817056,0.170815624775034,-0.789728650377965,0.42968625554229,0.69661585820647
"ENSTGUG00000009791",180.07877106879,-0.200660019451913,0.107252684582711,-1.87090906146194,0.061357686819199,0.232671483800554
"ENSTGUG00000016495",79.3867068637422,-0.191992688115015,0.135665373598915,-1.41519300777977,0.157011914080741,0.407627557776685
"ENSTGUG00000013068",22.5909396097446,-0.415910431330693,0.23280867031251,-1.78649030026415,0.0740199063635589,0.261335920506935
"ENSTGUG00000004797",2643.40930232788,-0.00374343869182901,0.0810886156517603,-0.0461647872730425,0.963178908221991,0.985874503185843
"ENSTGUG00000009542",352.749893032363,-0.0202103438312214,0.0858936425403953,-0.235294990798843,0.813979782763287,0.923152256380222
"ENSTGUG00000003134",1418.53094455743,0.0911234652587029,0.0429247156052555,2.12286707026071,0.0337649925675945,0.161700606061465
"ENSTGUG00000003945",5354.70057427448,-0.0101105877948785,0.0495957131613112,-0.20386011512716,0.83846281402358,0.935056127517914
"ENSTGUG00000017534",123.217090346562,-2.74821037000363,0.190155098323514,-14.4524674554244,2.41863540445815e-47,4.30758965533996e-44
"ENSTGUG00000013705",39.0696081615377,0.0569945829566149,0.159710503185753,0.356861833252924,0.721195243494508,0.877628277197466
"ENSTGUG00000000500",147.950921387062,0.231767470244033,0.118433036287133,1.95694949238765,0.0503534068622205,0.206952502203726
"ENSTGUG00000010463",1009.86609730948,0.109170715859438,0.0612847850617889,1.78136736139924,0.0748524565861985,0.263347240259038
"ENSTGUG00000012454",191.621632889316,0.459417452400195,0.0799548167489794,5.74596342134771,9.13990653203281e-09,7.75151120645259e-07
"ENSTGUG00000013046",1405.52655395059,0.0965061985272218,0.0868878054530992,1.11069899882918,0.266697933326883,0.543258504676149
"ENSTGUG00000010039",341.208352661226,0.0085112481312854,0.0635996403437499,0.133825412931314,0.893540631334923,0.959149927391295
"ENSTGUG00000013833",3.48027699684132,-0.32549790104701,0.505721711525432,-0.643630466378822,0.519815089222203,0.763743118611784
"ENSTGUG00000001873",687.886755483987,-0.152920914313176,0.0868975685208666,-1.75978358101533,0.0784445079920492,0.270377082302936
"ENSTGUG00000006638",16.5217118214003,0.498073765987789,0.443669250819739,1.1226240382166,0.261597201745918,0.53806512854938
"ENSTGUG00000008621",2.39505011710569,-0.574717030080142,0.535639184926395,-1.07295553845471,0.283291065403111,0.560614599743912
"ENSTGUG00000007438",420.671831145822,0.072584136427391,0.0406722876569044,1.78460914320046,0.0743247373229693,0.262065819302656
"ENSTGUG00000010591",41.8112806653229,0.00255414239804172,0.105290427001332,0.0242580685707487,0.980646759712706,0.992124318989492
