"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSTGUG00000003938",39.2354264734716,0.586682674167933,0.16947675038594,3.46172954598146,0.000536716207321771,0.0141375536025079
"ENSTGUG00000011987",811.592048857891,0.0609488428433456,0.0963484528952071,0.632587665000042,0.527002944264899,0.765869810079484
"ENSTGUG00000017592",6.25263122872702,0.0171504425333426,0.320018060388252,0.0535921082470636,0.957260144184243,0.985238509275985
"ENSTGUG00000009442",242.033132646991,0.100509186067744,0.114207545436622,0.880057317434604,0.37882825988053,0.661463214735396
"ENSTGUG00000009764",87.5602305725266,0.797288724697817,0.202160186748267,3.94384639983844,8.01850275522207e-05,0.00383017927526409
"ENSTGUG00000015152",45.9245930912437,-0.473893767454123,0.187232479294205,-2.53104466298007,0.0113723366664505,0.095939194567569
"ENSTGUG00000002407",381.469030618493,0.12304558498353,0.24361222041953,0.505087900646486,0.613497099120719,0.819112565477979
"ENSTGUG00000004296",5086.83198081486,-0.121758370833755,0.0995386901421573,-1.22322657310303,0.221244131559447,0.504053715049445
"ENSTGUG00000003903",241.017760282085,0.154734634884884,0.0951072977393304,1.62694807404769,0.10374812653605,0.338003496640383
"ENSTGUG00000013480",1536.16541766049,-0.026044436865993,0.0397180075396635,-0.65573372078104,0.511995468253635,0.755810107058397
"ENSTGUG00000008626",377.738128196054,0.0261975812627211,0.13873081055604,0.188837513150251,0.850220169511558,0.939817188673695
"ENSTGUG00000013178",56.7123078216489,-0.0182704833224918,0.0998603929494734,-0.182960258645649,0.854829201212806,0.941601385666194
"ENSTGUG00000000082",631.854477511018,-0.0635670157027876,0.0492356404218764,-1.29107725944281,0.196676888619308,0.47436392509035
"ENSTGUG00000013526",22.8636499851359,0.200529272345221,0.283407355829527,0.707565517339085,0.479215112935023,0.735844462073798
"ENSTGUG00000001170",176.223553298231,0.202983023832216,0.199904248247545,1.01540125140741,0.309914596781612,0.598355026357522
"ENSTGUG00000002439",237.122075721248,0.670707394407322,0.238233930902562,2.81533109858159,0.00487270029412704,0.0573934734859651
"ENSTGUG00000000429",287.259979619472,-0.166418637815677,0.126592445847738,-1.3146016470512,0.188643816297392,0.464772975370897
"ENSTGUG00000008399",278.185126169529,0.0597481724082924,0.0726140559054935,0.822818277580502,0.410611341151107,0.685985134436601
"ENSTGUG00000006494",1.38758174708337,0.463353913318425,0.578906705053822,0.800394794659263,0.423482095934918,0.694597122814866
"ENSTGUG00000011456",415.277033107643,0.0286660667721677,0.0805124906056225,0.356044963415476,0.721806892669685,0.876396574593366
"ENSTGUG00000012724",543.890505345033,0.0365283526004333,0.0771924382817239,0.473211540061972,0.636062265424276,0.831961134945822
"ENSTGUG00000001792",676.046832302144,0.0057918043099004,0.0615486605392879,0.0941012242858373,0.925028747859245,0.973626095511743
"ENSTGUG00000003712",220.498158288386,0.395044713743671,0.119693743497404,3.3004625154216,0.000965256070834042,0.0207815446314651
"ENSTGUG00000016003",29.2901729477593,-0.250707141655043,0.320798469723206,-0.781509780490413,0.434502726581882,0.702015015693496
"ENSTGUG00000001841",626.679582575612,-0.0379829657166145,0.0586373892728564,-0.647760178064358,0.517140075251073,0.758839702979466
"ENSTGUG00000016859",151.155545807435,0.0157710552805195,0.0807419124566825,0.1953267491525,0.845137157561168,0.937109311686666
"ENSTGUG00000009831",1698.6776670246,0.0214942267196538,0.0861233076678222,0.249575025642966,0.8029160141519,0.916786952112672
"ENSTGUG00000002975",1822.4149470172,-0.113277614336848,0.0557524952904259,-2.03179451873431,0.0421744623393473,0.203997485960652
"ENSTGUG00000005187",92.9759959915703,0.0469859208101473,0.0975107045595863,0.481853977184991,0.629909681803283,0.828551720188262
"ENSTGUG00000011992",55.456249294058,-0.015572747679996,0.164091090948861,-0.0949030662782857,0.924391820976877,0.973469314493197
