"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSTGUG00000003938",35.9672193892581,-0.230280569639064,0.100384609163335,-2.29398282822794,0.0217914851116896,0.131541468214807
"ENSTGUG00000011987",823.688272804925,0.0542163882295066,0.0535853226915813,1.01177683563758,0.311644768038678,0.628331914097016
"ENSTGUG00000017592",7.23379951438315,0.412566466695873,0.17624541786472,2.34086350552697,0.0192391993995181,0.120429920810971
"ENSTGUG00000009442",244.108617142519,0.039432993494574,0.0545335545900031,0.723095968913838,0.469620925704168,0.755096639154232
"ENSTGUG00000009764",92.5823724716701,0.202884065170091,0.11857751242187,1.71098263934125,0.0870843176910831,0.316342203767332
"ENSTGUG00000015152",50.008360276,0.242738622639621,0.0950090649074319,2.55489960748612,0.0106218428504917,0.0784910898440165
"ENSTGUG00000002407",385.633902013344,0.0428108341606673,0.127366965602319,0.336121960338888,0.736778898898889,0.906154262264832
"ENSTGUG00000016201",0.193753172910064,0.489662378993052,0.853817598333827,0.573497641590661,0.56630779549244,0.816365451425437
"ENSTGUG00000004296",5148.86201181571,0.0454017737099272,0.0588547239681425,0.771421062725616,0.440457394489599,0.735679758527824
"ENSTGUG00000003903",253.156592457426,0.145406222076288,0.0549350800665408,2.64687376263333,0.00812396733937338,0.0646250449821256
"ENSTGUG00000013480",1545.62410416574,0.029825586305205,0.0342360961076461,0.871173693736183,0.383659321165688,0.691057123246191
"ENSTGUG00000008626",392.969442471933,0.121489233951319,0.0723407171040064,1.6794032298111,0.0930734842610779,0.328485681515467
"ENSTGUG00000014195",0.207519617169581,0.132054702543637,1.01006993431849,0.130738177681466,0.895982430107874,0.965162153301095
"ENSTGUG00000013178",56.9332950001424,0.0212151077303544,0.0637211817803835,0.332936507729451,0.739182210819904,0.907304968101697
"ENSTGUG00000000082",618.694536513838,-0.0468353137077933,0.0255515159743813,-1.83297592811134,0.066806150970847,0.268907735071022
"ENSTGUG00000013526",17.5474054094837,-0.872599728934207,0.141039172140466,-6.18693172748597,6.13465175759063e-10,2.83437491340572e-08
"ENSTGUG00000001170",172.550103132817,-0.0340548089328193,0.108754719407893,-0.313134079313782,0.754178798548188,0.915153787704519
"ENSTGUG00000002439",184.422093705636,-0.764059047831487,0.121155403854508,-6.30643804174865,2.85530203087879e-10,1.3749686821936e-08
"ENSTGUG00000000429",283.587397373456,-0.0206853223943725,0.0705228092283436,-0.293313930921217,0.769282206362154,0.920198171012421
"ENSTGUG00000008399",284.565383808875,0.0754201055357369,0.0451124096774498,1.67182613553532,0.0945586115343436,0.331338293092457
"ENSTGUG00000006494",1.41224862407799,0.0471809233901554,0.292981267846836,0.161037337768709,0.872063993117973,0.957662617225654
"ENSTGUG00000011456",431.185109872629,0.117585449212635,0.0395129738995533,2.97586938182762,0.00292159269635157,0.0303614754675562
"ENSTGUG00000012724",550.094482933586,0.0462453652927304,0.0402095534950176,1.15010889883322,0.250099021644025,0.562040590903721
"ENSTGUG00000001792",668.248437994776,-0.0187171872899158,0.0358672405876994,-0.521846313884956,0.601777340239707,0.836440656264557
"ENSTGUG00000013981",0.154894370106524,-0.31201106203868,1.28955262710541,-0.24195294979084,0.808816620746114,0.935107547785184
"ENSTGUG00000003712",232.085262926863,0.162282136781002,0.0671691265529934,2.41602273409002,0.0156910816198398,0.104577462676487
"ENSTGUG00000016003",25.2594929113974,-0.544265720750781,0.185104764556047,-2.94031178536188,0.00327882133661072,0.0330102772375502
"ENSTGUG00000001841",627.131011328338,0.0143739610386647,0.0277769925599475,0.517477225356316,0.604823063211195,0.836894628558728
"ENSTGUG00000016859",151.371224088422,0.018990614377943,0.0416750740069617,0.455682799142017,0.648618092818555,0.863019284790348
"ENSTGUG00000009831",1690.15635413636,-0.00810369818039636,0.046400744240335,-0.17464586642022,0.861357906209833,0.953629709181714
"ENSTGUG00000002975",1873.22545218762,0.0897394465466005,0.0296829590740129,3.02326484104364,0.00250063293202796,0.0270122908307317
"ENSTGUG00000005187",98.0504472369969,0.157843682459073,0.059238484086967,2.66454628088298,0.00770922576157433,0.0624593433147456
"ENSTGUG00000011992",55.3212140076641,0.00911010721560334,0.0882774347257513,0.103198594792717,0.917805355151534,0.973446414078986
"ENSTGUG00000012303",17.575064019727,-0.0329556887397311,0.0993494766815147,-0.331714769322614,0.740104647260209,0.907474166814495
"ENSTGUG00000005172",0.31942845521249,0.180989256446968,0.6334993789352,0.28569760676195,0.775109737862253,0.922993937639678
"ENSTGUG00000009791",168.095691687715,-0.285527551145957,0.065720535916263,-4.34457125410174,1.39547943581254e-05,0.000318076279402872
"ENSTGUG00000016495",68.2443165328134,-0.0220664880160914,0.107750425436665,-0.2047925836642,0.837734181592839,0.945721840740249
"ENSTGUG00000013068",22.6150782024531,-0.0312290440772643,0.135998137347318,-0.229628469083442,0.818380482807565,0.937863401932492
"ENSTGUG00000004797",2693.79845681612,0.0341648704541236,0.045363651897041,0.753133158936706,0.451369900355049,0.743583737744007
"ENSTGUG00000009542",341.798375126208,-0.0818584667129209,0.0526699262418682,-1.55417849527669,0.120141845593657,0.378901015901969
"ENSTGUG00000003134",1397.11425138698,0.054079875702787,0.0299943479212837,1.80300221377416,0.0713878670063381,0.280352765098403
"ENSTGUG00000003945",5059.21316426786,-0.0220047250126131,0.0313751594983004,-0.701342251783777,0.483089451574652,0.765749022707803
"ENSTGUG00000017534",125.658441614695,-2.6812840087274,0.125979005889131,-21.2835780835348,1.61161798848375e-100,2.50460086482998e-97
"ENSTGUG00000013705",60.7785697703108,0.599093771790751,0.121626614272825,4.92567992106484,8.40675148179546e-07,2.41941778756386e-05
