"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSTGUG00000003938",35.9672193892581,0.0384350683082175,0.141804808287254,0.271042066714406,0.786358678207893,0.932263438104064
"ENSTGUG00000011987",823.688272804925,0.0108716095495507,0.0762451076558353,0.14258763458797,0.886615863856378,0.963914782256714
"ENSTGUG00000017592",7.23379951438315,0.292969917260443,0.250569605706092,1.16921570130132,0.242316736705912,0.608923953516379
"ENSTGUG00000009442",244.108617142519,-0.000292904631537036,0.0774737602938178,-0.00378069465618037,0.99698344929098,0.999093335838714
"ENSTGUG00000009764",92.5823724716701,0.219263111781037,0.168547664825687,1.30089676417529,0.193293793870429,0.555719657377484
"ENSTGUG00000015152",50.008360276,-0.490819057045416,0.135365500609761,-3.62587996819349,0.000287979106790388,0.0161114422375516
"ENSTGUG00000002407",385.633902013344,0.187382618145159,0.181253426144017,1.03381559251891,0.301222380792793,0.665692381895054
"ENSTGUG00000016201",0.193753172910064,-0.358631676567149,1.21502068280056,-0.295165079610432,0.767867776630733,NA
"ENSTGUG00000004296",5148.86201181571,-0.16980460748453,0.0837518069349675,-2.02747395786197,0.0426139651039204,0.284682505466024
"ENSTGUG00000003903",253.156592457426,-0.0598913470577874,0.0781702349388891,-0.766165626911681,0.443577758007825,0.768408439816945
"ENSTGUG00000013480",1545.62410416574,0.0509413360419245,0.0487215433001308,1.04556080516825,0.295763853314869,0.661820436187545
"ENSTGUG00000008626",392.969442471933,0.0500347888979941,0.102937131741355,0.486071333556426,0.626916590801063,0.868565752887156
"ENSTGUG00000014195",0.207519617169581,0.879064251329304,1.43656129417135,0.611922550674297,0.540589000828549,NA
"ENSTGUG00000013178",56.9332950001424,0.0604727689670333,0.090757729579572,0.666309847625856,0.505213072467707,0.807475749632713
"ENSTGUG00000000082",618.694536513838,-0.0419667598667721,0.0363224923426234,-1.15539317816925,0.247929454225605,0.61429119929705
"ENSTGUG00000013526",17.5474054094837,-0.0212252826481303,0.199353631997887,-0.106470508891232,0.915209052880068,0.977048322483197
"ENSTGUG00000001170",172.550103132817,0.346749864632367,0.1546619625802,2.2419854167605,0.0249623148389467,0.220087202642797
"ENSTGUG00000002439",184.422093705636,0.532060831407767,0.172336351951425,3.08733952751729,0.00201956779681094,0.0536776296225654
"ENSTGUG00000000429",283.587397373456,-0.14184368478499,0.10033377063365,-1.41371827141737,0.157444638411304,0.509506809626526
"ENSTGUG00000008399",284.565383808875,-0.0278448421328876,0.0641667674512026,-0.433944910097941,0.664328446236207,0.883760156097896
"ENSTGUG00000006494",1.41224862407799,0.686083398926216,0.426477708259426,1.60872042228494,0.107677488170566,0.435579788830681
"ENSTGUG00000011456",431.185109872629,-0.00914045161918415,0.0561783023603671,-0.162704304600571,0.870751257576046,0.959686147793972
"ENSTGUG00000012724",550.094482933586,0.00946219232121409,0.0571648286176813,0.165524721231953,0.868530993473716,0.958748645521209
"ENSTGUG00000001792",668.248437994776,-0.0563781311803907,0.0510124472566238,-1.10518381713338,0.269079947573537,0.63624425847172
"ENSTGUG00000013981",0.154894370106524,-0.881269387463979,1.83504673274562,-0.480243566410657,0.631054211594158,NA
"ENSTGUG00000003712",232.085262926863,0.240850766421602,0.0954192595896596,2.52413157948778,0.0115984507295353,0.148779864641104
"ENSTGUG00000016003",25.2594929113974,0.619462127249917,0.264159504989577,2.34503061805162,0.019025517157058,0.193842164883829
"ENSTGUG00000001841",627.131011328338,-0.0309376127010206,0.0395153432412621,-0.78292658403927,0.433670225464657,0.763327943981428
"ENSTGUG00000016859",151.371224088422,-0.133371013034262,0.058984120555402,-2.26113421338529,0.0237509473301648,0.216286868358548
"ENSTGUG00000009831",1690.15635413636,-0.061412639189042,0.0660341169105608,-0.930013787754922,0.35236394577322,0.704990620970404
"ENSTGUG00000002975",1873.22545218762,-0.0935830337587827,0.0422391366548293,-2.21555271177833,0.0267221505118331,0.227753638560356
"ENSTGUG00000005187",98.0504472369969,-0.161939788441948,0.0839069609876827,-1.92999229784666,0.0536077920953515,0.31713732532667
"ENSTGUG00000011992",55.3212140076641,-0.15078557189684,0.125555609870253,-1.20094651328331,0.229771949820899,0.59749178525562
"ENSTGUG00000012303",17.575064019727,-0.0831356988627485,0.14154270852974,-0.587354161343328,0.55696587276039,0.836078137603408
"ENSTGUG00000005172",0.31942845521249,0.351755238665911,0.902999001847334,0.389541115711422,0.696875901732096,NA
"ENSTGUG00000009791",168.095691687715,0.0301501288976258,0.0932484546637927,0.323331137296935,0.746444475185949,0.91733440122995
"ENSTGUG00000016495",68.2443165328134,0.411766727201878,0.153264584151904,2.68663977056675,0.00721747444175187,0.11270740883822
"ENSTGUG00000013068",22.6150782024531,-0.141011068827488,0.192665007235447,-0.731897664505133,0.464231031791845,0.782466458526874
"ENSTGUG00000004797",2693.79845681612,-0.0659917973378048,0.0645501814059947,-1.02233325918548,0.306623196882375,0.670827417222374
"ENSTGUG00000009542",341.798375126208,0.0846771610155723,0.0749315016682286,1.13006091070341,0.258450559353007,0.625252292349123
"ENSTGUG00000003134",1397.11425138698,0.0243479765212583,0.0426697164488929,0.570614912579059,0.568260707588712,0.841596669320049
"ENSTGUG00000003945",5059.21316426786,0.140234676360558,0.0446453655425028,3.14108025898127,0.0016832589744343,0.0475865474444006
"ENSTGUG00000017534",125.658441614695,-0.166759180150685,0.178943710908291,-0.931908583454767,0.351383771324758,0.703990437944006
"ENSTGUG00000013705",60.7785697703108,-0.881134586872267,0.173481682640478,-5.07912174623255,3.7918367029929e-07,0.00025436904549244
"ENSTGUG00000000500",148.213584107522,-0.0183493003677657,0.0846925317907718,-0.216657832512276,0.828475012182402,0.946459071605525
