"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSTGUG00000003938",39.2354264734716,0.19818487879338,0.174896800353547,1.13315325605018,0.257149900067694,0.607685019877452
"ENSTGUG00000011987",811.592048857891,-0.0464402117106964,0.100966112989887,-0.459958399263601,0.645546080987183,0.872095395411689
"ENSTGUG00000017592",6.25263122872702,0.605307627789953,0.349217774055325,1.73332422562792,0.0830380572550855,0.362271443704703
"ENSTGUG00000009442",242.033132646991,-0.0555304490806751,0.119463852478881,-0.464830556929276,0.642052803391938,0.870721298403
"ENSTGUG00000009764",87.5602305725266,0.838461010316788,0.212179718677598,3.95165483083144,7.76126320565194e-05,0.00451615532908588
"ENSTGUG00000015152",45.9245930912437,-0.612879403916669,0.195222295136333,-3.13939247301988,0.00169298534049799,0.0380270553404164
"ENSTGUG00000002407",381.469030618493,0.103484554392142,0.255474754227581,0.40506763458888,0.68542779618029,0.888134618487436
"ENSTGUG00000004296",5086.83198081486,-0.177203019178467,0.104387239113636,-1.69755442028276,0.0895918916562366,0.377399331548515
"ENSTGUG00000003903",241.017760282085,0.0658329456221868,0.099499676568431,0.661639795149586,0.508202097224917,0.799463775240686
"ENSTGUG00000013480",1536.16541766049,0.00563293489041372,0.0416441291244971,0.135263601588925,0.892403462272189,0.967714227231525
"ENSTGUG00000008626",377.738128196054,0.087112089974246,0.145516957600617,0.598638752559216,0.549413808074503,0.820417085790472
"ENSTGUG00000013178",56.7123078216489,0.0564668570973735,0.104951566326663,0.538027769129429,0.590557877488298,0.843804227087372
"ENSTGUG00000000082",631.854477511018,-0.117555124159834,0.0514892225979808,-2.28310155462406,0.0224243870180661,0.179887939815256
"ENSTGUG00000013526",22.8636499851359,-0.130454789565841,0.294601278660808,-0.442818137649842,0.65789728306172,0.877852306910205
"ENSTGUG00000001170",176.223553298231,0.635998238901114,0.210238775994892,3.02512339073248,0.00248531710837225,0.0489144519123265
"ENSTGUG00000002439",237.122075721248,0.948332281324754,0.25012562743684,3.79142389783398,0.000149786047643971,0.00726591916439383
"ENSTGUG00000000429",287.259979619472,-0.283030966380476,0.132560476131735,-2.13510825126494,0.0327521688064096,0.2236544563164
"ENSTGUG00000008399",278.185126169529,-0.0936887668578776,0.0757195428515121,-1.23731289611195,0.215970941991577,0.566192185501913
"ENSTGUG00000006494",1.38758174708337,0.484996259011304,0.60779530163825,0.797959868567668,0.424893779144333,0.747535266868486
"ENSTGUG00000011456",415.277033107643,0.0313356051757202,0.0843855339805727,0.371338589656069,0.710385358992487,0.897034128941763
"ENSTGUG00000012724",543.890505345033,-0.0416371487060323,0.0808303240569773,-0.515117923771804,0.606470618458691,0.851649963963044
"ENSTGUG00000001792",676.046832302144,-0.112973292836345,0.0643807289744266,-1.7547687737618,0.0792988668544694,0.355340346451668
"ENSTGUG00000003712",220.498158288386,0.436616436187976,0.125583970168412,3.47668922715583,0.000507645861777833,0.016604465458558
"ENSTGUG00000016003",29.2901729477593,0.166028604586035,0.338148514222022,0.490993151243077,0.623431291532865,0.861373064147533
"ENSTGUG00000001841",626.679582575612,-0.0454059389726607,0.0614298801953726,-0.739150700412419,0.45981549302854,0.769893936559009
"ENSTGUG00000016859",151.155545807435,-0.135667115817115,0.0839755865089702,-1.61555425162315,0.106190721796149,0.411911545494309
"ENSTGUG00000009831",1698.6776670246,-0.0855401963644314,0.0902802410964846,-0.947496321736808,0.343385929677988,0.687255567113839
"ENSTGUG00000002975",1822.4149470172,-0.142763717912058,0.0584360604938291,-2.44307567460222,0.0145626833363182,0.139711286966111
"ENSTGUG00000005187",92.9759959915703,-0.0313418143768145,0.101681412385676,-0.308235434987229,0.757903190982433,0.917006386090612
"ENSTGUG00000011992",55.456249294058,-0.26350175263121,0.170605571483883,-1.54450848433225,0.122465197477207,0.437915358253109
"ENSTGUG00000012303",17.849879687559,0.21068624798342,0.194588865344769,1.08272509637244,0.278930461177068,0.627731200946404
"ENSTGUG00000009791",185.942193028089,-0.126308475258004,0.121334139704449,-1.04099699858318,0.297876941227293,0.64741763079376
"ENSTGUG00000016495",69.9424178922766,0.597036857690246,0.199190396322898,2.99731748473665,0.0027236689670096,0.0519567686148579
"ENSTGUG00000013068",23.0320305606578,-0.00502380652695118,0.276720468122466,-0.0181548064045911,0.985515355952309,0.995770477970021
"ENSTGUG00000004797",2674.81730249537,-0.0751493259312906,0.0884459467254981,-0.84966387622629,0.395511987597861,0.728252310802098
"ENSTGUG00000009542",352.493031001634,0.0309214876619815,0.0961880102642912,0.321469251490076,0.747854810410457,0.912953404968426
"ENSTGUG00000003134",1377.0255740133,0.0315199923533893,0.0419038370425762,0.752198237153404,0.451931853613617,0.764901425604308
"ENSTGUG00000003945",5124.27852714457,0.140905483503656,0.0546996730350864,2.57598401755115,0.00999552664200087,0.111343594681864
"ENSTGUG00000017534",219.469502029051,-0.304686259672735,0.254161107281466,-1.19879183299007,0.23060889900091,0.582161009476896
"ENSTGUG00000013705",46.8329709564817,-0.211896329992474,0.181532964413003,-1.16726089213412,0.243105026831239,0.593403102158063
"ENSTGUG00000000500",149.031911947924,-0.182915944782008,0.125351503609677,-1.45922417772966,0.144503416337084,0.473718941944795
"ENSTGUG00000010463",984.645949424174,-0.0152464727493716,0.0581662502016643,-0.262118886751537,0.793229786188573,0.931982615128281
"ENSTGUG00000012454",178.698513061393,-0.0687821883487767,0.0740438505250972,-0.928938566281922,0.352920924808016,0.696695194980361
"ENSTGUG00000013046",1300.53979238683,0.157396223498009,0.107863354621623,1.45921869433918,0.144504925067718,0.473718941944795
"ENSTGUG00000010039",350.54957793324,-0.105807810014705,0.0730782116489148,-1.44787081713263,0.147653182601161,0.479413569074409
"ENSTGUG00000013833",3.85828793394125,-0.410871828986832,0.641603568947845,-0.640382704947564,0.521923823986002,0.80689392061919
"ENSTGUG00000001873",639.977532642297,0.18685534029032,0.0906268874150082,2.06180909021682,0.0392259152902304,0.24772638598549
"ENSTGUG00000006638",13.9932355065748,0.464962374416856,0.527884028591857,0.880804019885114,0.378423903612549,0.716749305548952
"ENSTGUG00000008621",2.45551450742872,0.17556526109824,0.478241683420862,0.367105727469053,0.713540155216352,0.898787775080347
"ENSTGUG00000007438",423.54398575811,-0.0809902550595051,0.045614647408002,-1.7755317570491,0.0758101267400271,0.34671884732886
"ENSTGUG00000010591",39.313321938253,0.104103232033659,0.116158291974575,0.896218687999012,0.370135976585858,0.710844198131601
"ENSTGUG00000015709",164.03836693173,0.181144231407674,0.0799930669773775,2.26449914039304,0.0235434325670074,0.184653820135366
"ENSTGUG00000010640",243.355926111714,0.243522736335459,0.108874615555331,2.23672648664095,0.025304221787641,0.192508669781864
"ENSTGUG00000000516",511.454052991624,-0.0203301576352307,0.163893983449377,-0.124044563487654,0.901279990952617,0.969819541353369
"ENSTGUG00000006544",72.6350365201657,-0.644266140498566,0.185869464221237,-3.46622907209604,0.000527813379477993,0.0171246118675082
"ENSTGUG00000009996",5.36074719693714,0.169827047862972,0.403033001920705,0.42137256019641,0.673483052957319,0.884324001611317
"ENSTGUG00000006313",1.16700730148959,0.0888468303584945,0.788236869795132,0.112715902748353,0.910255793029632,0.972479558391074
