"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSTGUG00000003938",35.9672193892581,0.237458207051239,0.13622270344047,1.74316175684334,0.0813053635764596,0.397263693410085
"ENSTGUG00000011987",823.688272804925,0.00777759074169261,0.072753830381295,0.106902835231232,0.914866063893888,0.979243297582414
"ENSTGUG00000017592",7.23379951438315,0.172776876358406,0.237651060805095,0.727019167400669,0.467214214027598,0.80608093470011
"ENSTGUG00000009442",244.108617142519,0.0888176982934809,0.0740507295479573,1.19941692452821,0.230365869922862,0.613220888559844
"ENSTGUG00000009764",92.5823724716701,0.242207398345823,0.160862238955866,1.50568212849676,0.132148793903592,0.489364931310994
"ENSTGUG00000015152",50.008360276,-0.232991356647382,0.130157190353178,-1.79007672196339,0.0734415784047749,0.383454124704257
"ENSTGUG00000002407",385.633902013344,0.0478176420646949,0.172892574830085,0.276574295406781,0.782107004323366,0.94595438226319
"ENSTGUG00000016201",0.193753172910064,0.338314954687852,1.15923343283826,0.291843683165282,0.770406144052021,0.942808578464407
"ENSTGUG00000004296",5148.86201181571,-0.0803899544101365,0.0799123998571986,-1.00597597561569,0.314427126840037,0.698250420022139
"ENSTGUG00000003903",253.156592457426,-0.0505212005350298,0.0746316691374434,-0.676940514917183,0.498443696982541,0.824478055952364
"ENSTGUG00000013480",1545.62410416574,-0.0367443393055081,0.0464680080604086,-0.790744876727669,0.429092882695313,0.781519585518472
"ENSTGUG00000008626",392.969442471933,0.0739110851794247,0.0982387681484982,0.752361685436653,0.45183358126353,0.797120234437569
"ENSTGUG00000014195",0.207519617169581,1.19110447699266,1.37040056654468,0.869165195980546,0.384756780961244,0.749990555362881
"ENSTGUG00000013178",56.9332950001424,0.0446158815329511,0.0866250107510756,0.515046187539979,0.606520744959698,0.8806831947082
"ENSTGUG00000000082",618.694536513838,-0.0503596326457576,0.0346789657455477,-1.45216650967231,0.146455312314838,0.51175791657942
"ENSTGUG00000013526",17.5474054094837,0.209911297093446,0.191874439481546,1.09400344131629,0.273953468915657,0.661395027760709
"ENSTGUG00000001170",172.550103132817,0.284376386962281,0.147511520974692,1.9278249256956,0.0538769062579883,0.334675040872206
"ENSTGUG00000002439",184.422093705636,0.395650992015166,0.164304667698054,2.40803257483995,0.0160387498731956,0.18486267855515
"ENSTGUG00000000429",283.587397373456,-0.0889804957254357,0.095797294180751,-0.928841430088273,0.352971270063545,0.728221561879835
"ENSTGUG00000008399",284.565383808875,-0.0311219287771261,0.0612566180151734,-0.508058227592929,0.611412508962429,0.882905788505388
"ENSTGUG00000006494",1.41224862407799,0.268994666731416,0.388300999981942,0.69274780838557,0.488467830727061,0.817716082352035
